eventID,numPhotons,numReachedDown,numReachedUp,numPE,
334,703,50,51,101,
335,154,13,9,22,
337,4879,343,291,634,
338,4719,315,267,582,
341,4904,358,308,666,
342,4809,340,266,606,
343,38,3,1,4,
344,4789,332,235,567,
345,4855,361,258,619,
348,4906,374,285,659,
349,4888,332,280,612,
350,4901,391,295,686,
352,4756,327,263,590,
353,4835,389,296,685,
354,4811,357,266,623,
355,4778,294,269,563,
358,4847,372,278,650,
359,4803,358,268,626,
361,4858,382,263,645,
362,4837,396,241,637,
363,4947,354,270,624,
365,16,1,2,3,
366,4843,349,276,625,
367,4711,392,245,637,
370,2527,191,138,329,
371,4819,352,275,627,
372,3033,217,182,399,
373,4952,339,257,596,
375,4808,338,276,614,
377,4978,342,303,645,
379,4842,334,285,619,
380,1703,131,100,231,
381,3807,276,221,497,
385,4715,315,278,593,
386,4884,357,242,599,
387,535,42,32,74,
390,4797,365,268,633,
392,4732,362,258,620,
393,4802,361,280,641,
394,205,11,10,21,
395,3534,223,188,411,
397,4715,324,276,600,
398,5012,375,289,664,
399,4989,382,316,698,
403,4953,337,276,613,
404,4912,365,253,618,
405,4763,355,250,605,
406,821,62,35,97,
407,933,79,62,141,
408,246,19,9,28,
409,892,64,49,113,
410,4840,322,281,603,
411,4739,366,261,627,
412,4872,379,291,670,
413,822,53,38,91,
414,4942,371,257,628,
416,4861,352,271,623,
418,4837,303,306,609,
419,4749,338,258,596,
420,1189,95,70,165,
421,4928,332,292,624,
422,3753,269,212,481,
423,356,22,27,49,
425,4973,333,300,633,
426,4896,334,275,609,
427,3464,223,195,418,
431,4827,355,256,611,
432,4919,346,293,639,
433,4693,348,268,616,
434,4719,364,274,638,
435,1343,103,66,169,
436,4796,368,253,621,
437,4725,334,287,621,
439,4904,363,272,635,
440,4699,322,312,634,
441,4968,335,279,614,
442,4760,342,260,602,
444,4833,342,286,628,
445,4955,373,277,650,
446,4894,345,282,627,
447,4882,314,274,588,
448,4820,299,282,581,
450,4893,344,291,635,
452,4763,341,249,590,
453,25,2,3,5,
454,4850,357,280,637,
455,4923,348,295,643,
456,1080,81,66,147,
460,4847,387,280,667,
461,3961,334,216,550,
462,4720,333,249,582,
466,4823,357,283,640,
467,371,32,22,54,
468,4767,335,255,590,
469,4795,366,259,625,
470,4865,334,294,628,
471,4748,367,238,605,
473,4672,340,241,581,
474,1181,82,65,147,
475,4865,337,301,638,
476,4758,378,278,656,
477,4738,359,250,609,
478,4768,347,235,582,
480,4686,374,270,644,
481,4836,356,251,607,
482,4760,308,274,582,
483,754,65,37,102,
484,4817,316,292,608,
485,4958,363,287,650,
486,210,13,12,25,
487,277,20,15,35,
488,1022,83,63,146,
489,4795,339,271,610,
491,3714,234,207,441,
493,4970,343,288,631,
494,374,21,26,47,
495,4905,372,255,627,
496,4868,390,243,633,
497,4943,387,281,668,
498,904,73,55,128,
499,4845,332,236,568,
500,3881,316,198,514,
501,4903,341,292,633,
502,250,16,18,34,
503,4613,341,234,575,
505,132,7,15,22,
506,4773,344,268,612,
507,670,57,41,98,
508,4765,346,308,654,
510,3790,295,210,505,
511,1367,86,68,154,
513,4914,354,278,632,
514,4976,367,316,683,
518,4709,300,305,605,
519,1268,86,74,160,
520,4894,367,240,607,
521,4955,363,305,668,
522,4835,364,268,632,
524,1234,82,77,159,
525,4944,355,262,617,
526,4821,359,268,627,
527,1339,91,71,162,
528,4945,375,276,651,
529,309,27,16,43,
532,4918,313,290,603,
533,4815,340,273,613,
534,4955,359,282,641,
535,4806,339,259,598,
537,4879,348,289,637,
538,4894,364,241,605,
539,4958,342,263,605,
541,1259,90,71,161,
542,4720,307,288,595,
544,657,45,45,90,
545,465,27,32,59,
546,4825,346,263,609,
550,4171,279,258,537,
551,4713,327,295,622,
552,4922,332,307,639,
553,3868,280,192,472,
554,4842,334,277,611,
555,4942,376,269,645,
558,4744,326,275,601,
559,4887,380,295,675,
560,1536,139,83,222,
561,553,42,35,77,
562,4918,368,268,636,
563,4823,359,234,593,
564,4656,331,281,612,
565,4845,354,274,628,
567,1551,112,83,195,
568,4906,347,262,609,
569,4837,377,268,645,
570,5010,375,283,658,
571,635,51,31,82,
573,4858,353,274,627,
574,4878,363,265,628,
577,4825,347,253,600,
578,4947,374,311,685,
579,4790,338,278,616,
580,656,55,37,92,
581,4739,388,268,656,
583,4857,375,286,661,
585,911,65,50,115,
586,4842,348,265,613,
587,4755,355,251,606,
588,4723,348,243,591,
589,5002,383,280,663,
591,4746,319,283,602,
592,380,21,19,40,
593,200,14,12,26,
594,3895,295,211,506,
595,346,22,10,32,
596,4791,352,263,615,
599,78,7,5,12,
600,4757,409,249,658,
601,4916,379,288,667,
604,4806,363,307,670,
606,4805,346,302,648,
607,4863,359,256,615,
608,298,17,23,40,
610,4808,361,264,625,
611,4838,334,266,600,
612,4803,334,290,624,
613,4720,326,265,591,
615,284,24,18,42,
616,4758,343,280,623,
617,1813,132,95,227,
619,4812,354,240,594,
621,1334,98,62,160,
622,1305,85,62,147,
623,853,57,45,102,
624,4900,386,274,660,
625,4839,334,247,581,
627,4856,349,288,637,
628,4786,379,258,637,
630,4813,313,256,569,
631,5096,359,262,621,
632,4848,386,282,668,
633,4792,371,252,623,
634,4838,353,256,609,
635,4662,307,281,588,
636,415,34,17,51,
637,4878,347,295,642,
638,523,44,26,70,
639,4830,366,262,628,
642,1336,83,78,161,
643,320,31,14,45,
645,4893,354,301,655,
646,1104,74,64,138,
647,4907,367,285,652,
648,4854,387,279,666,
652,436,23,23,46,
653,4786,346,242,588,
654,4928,337,285,622,
655,4790,385,284,669,
656,4863,355,231,586,
657,303,18,18,36,
659,330,25,34,59,
662,4845,346,255,601,
663,4839,381,289,670,
664,4767,330,313,643,
665,4803,346,272,618,
666,4821,359,279,638,
669,4949,343,306,649,
670,567,40,39,79,
671,4839,379,288,667,
672,4966,353,268,621,
673,4843,376,269,645,
674,4775,346,287,633,
676,4832,335,259,594,
677,22,3,1,4,
678,982,70,58,128,
680,1061,68,75,143,
681,4790,351,235,586,
682,4756,321,272,593,
685,4665,341,257,598,
686,115,12,8,20,
687,3698,259,206,465,
688,4949,373,282,655,
689,645,47,33,80,
690,498,38,26,64,
692,4712,315,275,590,
694,892,70,41,111,
696,4682,331,250,581,
697,715,47,36,83,
698,4868,329,272,601,
699,4788,328,311,639,
700,4523,324,240,564,
701,4858,365,294,659,
702,4325,303,223,526,
704,4701,362,267,629,
705,4921,356,261,617,
706,1282,92,64,156,
709,4879,364,256,620,
710,4785,349,273,622,
712,194,10,11,21,
713,4864,369,297,666,
716,4877,353,294,647,
717,4804,370,282,652,
720,4869,366,275,641,
721,4920,402,287,689,
722,4968,349,303,652,
724,4790,380,268,648,
725,3933,298,203,501,
726,4939,362,274,636,
727,4960,341,288,629,
729,4787,354,259,613,
730,4785,336,257,593,
731,4899,373,266,639,
732,4895,337,311,648,
733,671,50,43,93,
736,27,2,1,3,
737,4974,361,268,629,
738,4700,356,264,620,
739,4886,339,245,584,
740,968,84,68,152,
742,4735,354,264,618,
743,4941,392,305,697,
744,22,2,1,3,
745,4767,352,273,625,
746,4913,387,252,639,
747,4847,339,262,601,
748,4918,349,287,636,
749,4012,312,200,512,
750,3464,230,178,408,
751,4880,340,300,640,
753,246,16,15,31,
754,4792,387,243,630,
755,4738,336,263,599,
756,4821,263,332,595,
757,4937,332,262,594,
758,4904,342,273,615,
759,4815,350,304,654,
760,4781,370,294,664,
761,920,80,71,151,
762,4959,325,282,607,
763,4824,326,295,621,
764,4857,364,258,622,
766,4945,353,299,652,
767,1193,77,59,136,
768,89,4,2,6,
769,4756,347,262,609,
771,4858,342,303,645,
772,4830,377,277,654,
773,947,74,62,136,
774,4848,360,247,607,
776,639,47,22,69,
777,764,40,42,82,
779,1343,94,56,150,
780,4979,342,318,660,
781,4801,389,255,644,
782,4776,368,269,637,
783,4819,322,278,600,
785,4941,381,284,665,
787,4793,391,277,668,
788,4982,341,292,633,
789,3661,282,216,498,
791,4947,347,293,640,
792,4805,346,267,613,
793,4843,371,277,648,
794,4577,336,263,599,
795,4882,360,275,635,
796,1038,73,60,133,
797,4821,291,271,562,
799,4833,379,267,646,
800,4789,330,251,581,
803,4890,308,281,589,
805,1345,92,85,177,
806,4886,327,275,602,
807,3381,236,203,439,
809,4729,362,256,618,
810,4794,351,281,632,
813,683,55,31,86,
814,1000,71,64,135,
815,4865,344,290,634,
816,4902,314,298,612,
817,4765,332,249,581,
819,1272,92,73,165,
820,462,32,28,60,
821,3330,233,183,416,
822,265,18,17,35,
824,4759,329,273,602,
825,4770,345,278,623,
826,1858,148,108,256,
827,346,27,23,50,
829,4955,367,282,649,
830,4731,323,288,611,
831,4823,341,274,615,
832,524,39,23,62,
833,270,20,16,36,
834,4909,360,288,648,
835,163,17,13,30,
836,993,76,49,125,
837,4786,328,249,577,
838,4757,347,280,627,
839,331,18,26,44,
842,3679,271,166,437,
845,4798,358,252,610,
847,4728,363,296,659,
850,4834,363,267,630,
852,682,50,34,84,
853,571,27,55,82,
855,115,8,5,13,
858,5001,387,247,634,
859,4893,342,268,610,
861,753,59,42,101,
866,1152,85,59,144,
867,4774,348,276,624,
868,4888,334,327,661,
869,4790,351,281,632,
870,4843,363,266,629,
871,4788,360,245,605,
873,4883,364,278,642,
874,4712,349,262,611,
875,4973,378,307,685,
877,4830,360,306,666,
878,4842,324,269,593,
879,4857,350,296,646,
880,4643,356,259,615,
881,399,31,28,59,
882,2187,178,110,288,
884,4727,323,291,614,
885,4869,396,264,660,
886,255,11,22,33,
888,4891,355,286,641,
889,4836,347,306,653,
890,4995,388,278,666,
891,4888,337,262,599,
892,4796,367,290,657,
893,4839,349,277,626,
894,4884,347,283,630,
895,4740,348,257,605,
896,4747,326,239,565,
897,4713,343,258,601,
898,4934,333,239,572,
900,4873,336,257,593,
901,4817,357,273,630,
903,63,4,5,9,
904,4843,363,261,624,
907,4850,354,262,616,
908,4873,360,271,631,
909,4897,397,269,666,
911,1143,85,58,143,
912,4982,338,286,624,
913,4884,322,298,620,
914,4669,326,251,577,
915,57,2,1,3,
916,4895,338,285,623,
917,4683,318,292,610,
918,211,9,14,23,
920,4880,376,260,636,
923,4902,327,278,605,
926,4880,334,253,587,
928,1223,97,68,165,
929,4950,385,271,656,
930,4792,330,291,621,
931,4910,361,280,641,
933,4876,359,290,649,
934,4860,347,261,608,
935,4937,349,293,642,
937,4710,353,244,597,
938,4847,354,285,639,
939,4939,357,307,664,
940,4657,304,283,587,
941,1131,81,60,141,
942,4824,370,298,668,
944,4806,348,319,667,
945,4684,373,245,618,
946,378,26,22,48,
947,228,16,9,25,
949,4817,348,288,636,
951,4879,364,288,652,
952,4828,337,272,609,
955,4742,386,248,634,
956,243,22,10,32,
957,705,38,36,74,
958,351,34,17,51,
959,4805,348,269,617,
960,958,71,55,126,
962,4782,313,246,559,
963,4834,338,290,628,
964,5043,381,299,680,
965,4781,340,272,612,
966,355,15,19,34,
967,4852,347,292,639,
968,2499,174,158,332,
969,348,30,25,55,
970,4886,332,281,613,
971,4820,357,273,630,
972,784,57,50,107,
977,4794,345,274,619,
978,4866,340,291,631,
979,4895,346,297,643,
980,89,6,6,12,
982,922,57,68,125,
983,4794,388,247,635,
984,311,36,17,53,
985,4868,351,299,650,
986,4745,331,265,596,
987,4956,338,268,606,
988,4883,347,274,621,
990,112,8,9,17,
992,404,26,26,52,
993,4830,336,289,625,
994,1276,92,75,167,
995,4938,384,270,654,
997,141,14,6,20,
998,672,39,40,79,
999,4639,363,265,628,
1001,4161,279,251,530,
1002,4760,351,274,625,
1003,246,17,17,34,
1004,4736,341,297,638,
1006,227,18,15,33,
1007,4802,336,274,610,
1008,107,9,4,13,
1011,4843,327,305,632,
1012,4923,354,267,621,
1013,4879,321,325,646,
1015,1172,73,64,137,
1017,4844,349,257,606,
1018,4887,374,274,648,
1019,4940,352,293,645,
1020,4597,298,260,558,
1021,4776,344,264,608,
1022,722,50,55,105,
1023,4953,350,277,627,
1024,4837,375,257,632,
1025,4880,345,261,606,
1026,4916,330,289,619,
1027,650,40,38,78,
1028,1116,80,70,150,
1029,4742,358,273,631,
1030,4950,361,263,624,
1031,4926,343,286,629,
1033,1172,82,72,154,
1034,4822,338,242,580,
1035,146,10,10,20,
1037,4801,339,290,629,
1038,4823,358,266,624,
1039,4831,338,329,667,
1040,3631,246,221,467,
1041,4908,329,314,643,
1042,4970,355,287,642,
1043,620,45,32,77,
1044,4894,357,297,654,
1046,4933,394,279,673,
1047,4969,396,277,673,
1048,4620,317,296,613,
1049,4664,324,259,583,
1051,4948,341,271,612,
1053,4814,363,247,610,
1055,236,16,15,31,
1058,4865,339,276,615,
1059,652,60,52,112,
1060,4906,368,294,662,
1061,4748,337,286,623,
1062,4718,327,278,605,
1063,4760,351,271,622,
1064,4862,331,270,601,
1065,4880,342,216,558,
1068,690,44,39,83,
1070,935,61,50,111,
1071,4929,355,313,668,
1074,4737,347,295,642,
1075,4914,370,271,641,
1076,4876,350,274,624,
1077,4743,355,287,642,
1078,482,35,39,74,
1079,4880,335,258,593,
1080,501,40,23,63,
1081,4757,331,285,616,
1082,4670,344,257,601,
1083,79,7,4,11,
1084,4894,340,281,621,
1085,427,39,19,58,
1086,4853,348,290,638,
1087,53,5,4,9,
1088,3724,294,191,485,
1089,4775,346,288,634,
1090,4750,337,278,615,
1091,4887,356,278,634,
1092,1242,80,72,152,
1093,4989,376,282,658,
1096,1071,82,44,126,
1097,594,41,36,77,
1098,565,39,32,71,
1099,4748,330,288,618,
1100,1232,82,75,157,
1102,4935,366,259,625,
1105,4853,368,290,658,
1107,4770,323,328,651,
1108,3823,282,199,481,
1109,4749,337,255,592,
1110,4864,367,267,634,
1112,4783,337,280,617,
1113,4959,384,319,703,
1114,5011,354,299,653,
1116,4720,349,256,605,
1117,4939,341,287,628,
1118,4927,368,292,660,
1119,88,3,3,6,
1122,4940,344,282,626,
1125,4815,352,295,647,
1126,4899,354,313,667,
1127,3280,263,199,462,
1128,178,11,11,22,
1129,388,30,28,58,
1130,4791,368,271,639,
1132,4910,356,278,634,
1133,4962,348,285,633,
1134,3907,313,206,519,
1135,444,27,25,52,
1137,750,59,54,113,
1138,4891,327,259,586,
1140,4748,316,257,573,
1141,4531,364,260,624,
1142,4771,402,245,647,
1143,1390,85,78,163,
1144,460,39,16,55,
1147,4978,385,266,651,
1149,48,1,3,4,
1150,3340,211,218,429,
1151,4805,373,288,661,
1152,4878,357,293,650,
1153,4810,363,278,641,
1154,4831,336,268,604,
1155,4847,356,274,630,
1157,4854,359,301,660,
1158,148,13,7,20,
1160,4869,341,285,626,
1161,4933,342,289,631,
1162,4908,356,273,629,
1163,4759,398,253,651,
1166,721,57,38,95,
1168,66,4,4,8,
1170,4882,363,272,635,
1171,313,25,17,42,
1172,4847,370,287,657,
1173,702,64,31,95,
1174,4894,310,264,574,
1176,230,11,8,19,
1179,4933,331,305,636,
1181,4871,354,273,627,
1182,343,28,20,48,
1183,4849,332,261,593,
1184,94,6,5,11,
1185,1468,107,72,179,
1186,110,8,7,15,
1187,4732,358,260,618,
1188,544,37,27,64,
1191,471,26,28,54,
1194,4926,349,294,643,
1195,5080,388,292,680,
1196,4874,372,280,652,
1197,5015,335,292,627,
1201,184,15,9,24,
1203,411,25,18,43,
1204,4905,359,253,612,
1205,4847,309,280,589,
1206,205,14,11,25,
1207,4686,328,263,591,
1208,4904,388,282,670,
1209,4983,389,288,677,
1210,4740,309,280,589,
1212,4657,333,294,627,
1213,5036,344,295,639,
1214,793,53,56,109,
1215,4869,361,275,636,
1217,4909,367,296,663,
1218,263,23,15,38,
1220,526,39,33,72,
1221,4824,357,279,636,
1222,4888,369,276,645,
1223,240,9,11,20,
1224,91,6,2,8,
1226,280,22,27,49,
1227,4874,337,287,624,
1228,4905,334,308,642,
1230,4741,357,270,627,
1231,4767,360,230,590,
1232,342,23,28,51,
1235,4777,343,282,625,
1236,630,41,26,67,
1237,367,30,18,48,
1238,621,40,33,73,
1239,1293,95,60,155,
1241,53,8,1,9,
1242,1206,85,65,150,
1243,4865,377,287,664,
1244,3794,268,216,484,
1245,3688,245,226,471,
1246,131,16,6,22,
1248,4952,384,305,689,
1249,4822,331,243,574,
1251,4849,365,298,663,
1252,4774,340,250,590,
1253,4843,314,259,573,
1255,3529,274,188,462,
1257,4820,344,291,635,
1258,542,38,24,62,
1259,5034,355,298,653,
1260,4702,356,258,614,
1261,826,51,27,78,
1262,4907,346,279,625,
1263,4827,341,255,596,
1264,4892,384,275,659,
1265,4698,328,256,584,
1267,4882,351,270,621,
1268,123,13,3,16,
1269,4921,395,295,690,
1271,4935,341,282,623,
1272,1257,94,74,168,
1273,4962,381,259,640,
1275,4836,331,278,609,
1277,3477,238,216,454,
1278,4812,365,296,661,
1280,51,4,6,10,
1283,4735,316,270,586,
1285,4727,335,270,605,
1288,4948,363,310,673,
1289,4847,365,268,633,
1290,4840,367,302,669,
1291,1898,134,124,258,
1293,428,30,27,57,
1295,4951,368,294,662,
1296,4854,335,276,611,
1298,780,58,45,103,
1299,4882,350,286,636,
1300,4918,344,277,621,
1301,4912,355,278,633,
1302,3005,190,192,382,
1303,4712,336,275,611,
1305,4798,354,291,645,
1306,4911,353,266,619,
1307,4940,354,303,657,
1308,4749,380,291,671,
1309,4743,378,251,629,
1310,86,4,1,5,
1311,4837,366,334,700,
1312,4775,349,281,630,
1313,4781,341,247,588,
1314,4714,350,222,572,
1315,4928,324,301,625,
1316,4830,368,264,632,
1317,131,8,12,20,
1318,3823,232,230,462,
1320,4723,347,245,592,
1321,4785,348,268,616,
1322,1715,134,90,224,
1324,4788,362,281,643,
1325,879,57,50,107,
1326,4746,345,240,585,
1327,1326,101,67,168,
1329,289,14,11,25,
1330,4860,349,286,635,
1331,4786,339,268,607,
1332,4735,356,277,633,
1333,1270,82,81,163,
1334,70,5,5,10,
1337,4807,342,262,604,
1338,1268,94,67,161,
1339,125,7,7,14,
1340,806,73,55,128,
1341,4779,338,244,582,
1342,4924,343,271,614,
1343,4875,368,303,671,
1344,4786,340,272,612,
1345,3634,267,210,477,
1346,4826,340,283,623,
1347,201,24,9,33,
1348,4901,358,305,663,
1350,4796,339,274,613,
1351,4802,318,298,616,
1352,219,15,8,23,
1353,4780,333,278,611,
1354,4780,357,262,619,
1355,452,35,38,73,
1356,1100,78,51,129,
1358,77,7,7,14,
1359,1165,83,78,161,
1360,4823,375,261,636,
1361,4821,358,257,615,
1362,4810,374,243,617,
1363,4731,353,258,611,
1364,4732,354,272,626,
1365,305,20,15,35,
1366,4804,354,290,644,
1368,400,35,21,56,
1369,4892,355,268,623,
1370,4820,340,314,654,
1371,3624,288,204,492,
1373,4867,304,282,586,
1375,4855,329,269,598,
1376,815,55,52,107,
1377,4769,348,260,608,
1378,4823,337,267,604,
1379,1268,80,88,168,
1381,4881,341,292,633,
1382,1137,87,68,155,
1383,4863,334,324,658,
1384,4755,338,306,644,
1385,4852,351,284,635,
1389,4814,357,261,618,
1391,4634,303,243,546,
1393,4833,385,250,635,
1394,4859,364,263,627,
1395,4870,344,273,617,
1396,58,4,2,6,
1397,4759,345,269,614,
1399,4946,385,276,661,
1400,4832,360,261,621,
1401,4730,343,271,614,
1402,4902,383,276,659,
1403,1349,100,88,188,
1405,4877,345,286,631,
1406,4830,354,254,608,
1409,3912,288,218,506,
1411,4834,340,280,620,
1412,3687,243,208,451,
1414,4818,355,287,642,
1416,351,29,18,47,
1417,4774,298,279,577,
1418,4755,338,251,589,
1419,4846,347,282,629,
1420,527,36,30,66,
1422,4793,326,253,579,
1424,4748,355,298,653,
1426,4840,360,293,653,
1427,4886,342,284,626,
1428,4994,324,316,640,
1429,4800,384,269,653,
1430,3742,267,235,502,
1431,4745,333,239,572,
1432,4897,381,281,662,
1433,4971,382,266,648,
1434,4838,332,250,582,
1436,4997,388,288,676,
1437,199,16,15,31,
1438,4883,373,280,653,
1439,825,62,53,115,
1440,849,68,33,101,
1441,4940,346,306,652,
1446,4872,369,292,661,
1447,857,58,58,116,
1448,835,65,44,109,
1449,4818,339,256,595,
1450,5003,391,298,689,
1451,4839,392,254,646,
1455,4918,371,284,655,
1456,4851,359,277,636,
1457,4861,334,296,630,
1458,525,30,32,62,
1459,612,48,48,96,
1460,4827,348,273,621,
1461,974,63,41,104,
1462,4810,380,282,662,
1465,4854,375,272,647,
1467,4931,354,252,606,
1468,4786,356,285,641,
1469,4838,355,254,609,
1470,4655,358,270,628,
1471,4936,371,266,637,
1472,4156,342,237,579,
1473,4878,376,275,651,
1474,4877,396,257,653,
1476,4832,340,295,635,
1477,4794,339,275,614,
1478,4982,357,302,659,
1480,781,59,38,97,
1482,4783,311,285,596,
1485,4867,370,226,596,
1486,1261,109,77,186,
1487,4934,354,281,635,
1488,4915,390,251,641,
1493,305,15,19,34,
1494,647,49,36,85,
1496,4844,334,308,642,
1498,222,25,12,37,
1500,3628,254,220,474,
1501,4866,339,272,611,
1504,3496,228,218,446,
1506,4967,356,286,642,
1507,4880,368,299,667,
1509,748,49,37,86,
1510,4747,306,279,585,
1511,4830,356,257,613,
1512,4981,355,289,644,
1513,558,23,35,58,
1514,4808,390,264,654,
1515,4949,402,272,674,
1516,4903,356,247,603,
1518,186,11,7,18,
1519,277,19,9,28,
1520,4920,342,279,621,
1522,1111,89,63,152,
1527,4864,363,285,648,
1528,4826,373,290,663,
1530,4816,336,253,589,
1531,4859,350,242,592,
1532,5062,371,307,678,
1534,500,42,28,70,
1537,4842,349,271,620,
1539,4940,358,283,641,
1541,170,11,6,17,
1542,4912,339,273,612,
1543,4692,323,283,606,
1544,4856,342,293,635,
1547,4740,331,245,576,
1548,4790,329,277,606,
1550,4887,348,262,610,
1551,4814,342,253,595,
1552,928,54,63,117,
1554,1394,96,76,172,
